rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
64,San Diego State,San Diego State,1.99800158332844,9.41203484742415,11.4100364307526,68.0107229592707,-48.5977239408644,119,26,66.5299992128515,283,117,0.666666666666667,0.366666666666667,0.3,20,11,20,10,#FFF6EB,#FFCE90,#FFE1BB,#B8264F,#9EBDC2,San Diego State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,San Diego State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
65,Utah State,Utah State,10.137127016134,1.23251437193652,11.3696413880705,-84.8463785687005,-5.38725414023948,31,141,68.3562870065112,167,41,0.666666666666667,0.303030303030303,0.363636363636364,22,10,25,8,#FFD39B,#FFF8F0,#FFE1BB,#00429D,#E6E2BC,Utah State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah State performs at a similar level regardless of the pace of the game.
66,Penn State,Penn State,5.74733298813361,5.44579568073778,11.1931286688714,-36.6944947755068,75.8479274183017,72,66,71.0332075553038,45,140,0.580645161290323,0.290322580645161,0.290322580645161,18,9,16,15,#FFE6C6,#FFE2BF,#FFE1BC,#628EBD,#FC9A76,Penn State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Penn State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
67,North Texas,North Texas,3.47098971680301,7.21904599460288,10.6900357114059,-5.52073937635542,-6.44336248631276,102,47,61.882950918177,362,251,0.529411764705882,0.264705882352941,0.264705882352941,18,9,25,9,#FFEFDD,#FFD9AA,#FFE2BF,#E1EFDC,#E4E1BC,North Texas performs at a similar level against both good and bad teams.,North Texas performs at a similar level regardless of the pace of the game.
68,Dayton,Dayton,7.57176459312005,3.05324565790359,10.6250102510236,73.8191559859163,48.1311555061873,57,104,66.8865673084515,262,214,0.515151515151515,0.272727272727273,0.242424242424242,17,9,22,11,#FFDEB4,#FFEFDB,#FFE3BF,#A81546,#F7B68F,Dayton plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Dayton plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
69,Rutgers,Rutgers,7.26097926832356,3.28161405066831,10.5425933189919,21.4214265327451,37.9540020113238,61,101,69.4032837327052,106,135,0.4375,0.3125,0.125,14,10,15,17,#FFDFB7,#FFEED8,#FFE3C0,#FFB8AC,#F5C099,Rutgers plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Rutgers plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
70,UCF,UCF,7.57897763285608,2.71387874080415,10.2928563736602,42.0351582654754,-56.4409594071499,56,112,72.5073957629264,10,205,0.567567567567568,0.432432432432432,0.135135135135135,21,16,20,17,#FFDEB4,#FFF0DF,#FFE4C1,#EC747E,#91B7C4,UCF plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UCF plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
71,Utah,Utah,4.90069287811167,5.34826929981876,10.2489621779304,-66.7552969564286,63.4605273075593,80,69,69.9364757356477,76,15,0.545454545454545,0.515151515151515,0.0303030303030303,18,17,16,17,#FFE9CF,#FFE3C0,#FFE4C2,#00429D,#FAA781,Utah plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
72,Saint Joseph's,Saint Joseph's,4.13304269028518,5.83311774473614,9.96616043502132,29.7629145200292,-28.4903357323957,89,60,68.6493642394732,148,164,0.514285714285714,0.457142857142857,0.0571428571428571,18,16,22,13,#FFEDD6,#FFE0BA,#FFE4C3,#FB9C98,#C0CEC0,Saint Joseph's plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Saint Joseph's plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
73,San Francisco,San Francisco,3.62462776207133,6.11215102006438,9.73677878213572,-24.1882714495678,10.0277295467529,94,56,68.7849736285232,140,125,0.617647058823529,0.323529411764706,0.294117647058824,21,11,24,10,#FFEFDB,#FFDFB7,#FFE5C5,#87B7CD,#F0DCB2,San Francisco plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,San Francisco performs at a similar level regardless of the pace of the game.
74,George Mason,George Mason,1.41643868017457,8.09326334821429,9.50970202838886,-0.10556146016534,-23.0463543498564,137,39,65.6020470233209,321,144,0.542857142857143,0.257142857142857,0.285714285714286,19,9,26,9,#FFF8F1,#FFD5A0,#FFE6C6,#FEFEDF,#C8D3BF,George Mason performs at a similar level against both good and bad teams.,George Mason performs at a similar level regardless of the pace of the game.
75,Arkansas State,Arkansas State,5.53663436205357,3.96425822099347,9.50089258304704,-1.45428337965868,57.8831136348013,75,90,70.762089448161,49,265,0.714285714285714,0.342857142857143,0.371428571428571,25,12,24,11,#FFE7C8,#FFEAD0,#FFE6C6,#F7FADF,#F9AC86,Arkansas State performs at a similar level against both good and bad teams.,Arkansas State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
76,UC Irvine,UC Irvine,0.99887786191213,8.45637330337267,9.45525116528481,-5.46965491553616,30.5978385496452,154,34,69.4629273255504,103,361,0.684210526315789,0.315789473684211,0.368421052631579,26,12,31,7,#FFFAF5,#FFD39C,#FFE6C6,#E2EFDC,#F4C89F,UC Irvine performs at a similar level against both good and bad teams.,UC Irvine plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
77,High Point,High Point,9.50074506796375,-0.253982188193763,9.24676287976999,-2.15971278971306,21.3070110068213,39,176,67.6413499222982,211,154,0.454545454545455,0.212121212121212,0.242424242424242,15,7,27,6,#FFD5A2,#FCFDFE,#FFE6C8,#F3F8DE,#F2D1A8,High Point performs at a similar level against both good and bad teams.,High Point performs at a similar level regardless of the pace of the game.
78,TCU,TCU,1.20036056490558,7.90258564664237,9.10294621154795,-3.90699503850932,-12.519711938567,143,41,66.861631686198,266,4,0.5625,0.5,0.0625,18,16,16,16,#FFF9F3,#FFD6A2,#FFE7C9,#EAF3DD,#DADCBD,TCU performs at a similar level against both good and bad teams.,TCU performs at a similar level regardless of the pace of the game.
79,Grand Canyon,Grand Canyon,3.1336742031523,5.87554493010961,9.00921913326191,-5.68184823215141,54.1248869277532,106,59,71.6112287619936,18,60,0.515151515151515,0.333333333333333,0.181818181818182,17,11,25,8,#FFF1E0,#FFE0BA,#FFE7C9,#E0EEDC,#F8B08A,Grand Canyon performs at a similar level against both good and bad teams.,Grand Canyon plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
80,UAB,UAB,9.64055052598791,-0.743510613142587,8.89703991284532,19.1934558042901,-26.7352523399767,37,187,70.0451668237207,72,201,0.5,0.277777777777778,0.222222222222222,18,10,23,13,#FFD5A0,#F6F9FC,#FFE7CA,#FFBFB1,#C2D0BF,UAB plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UAB plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
81,Butler,Butler,8.8483071894978,-0.17256657950495,8.67574060999285,-17.058750505015,4.65099127095256,45,175,68.128331771923,185,288,0.485714285714286,0.371428571428571,0.114285714285714,17,13,15,20,#FFD8A8,#FDFDFE,#FFE8CB,#A4CDD4,#EFE2B7,Butler plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Butler performs at a similar level regardless of the pace of the game.
82,Liberty,Liberty,4.0707981279836,4.42496374307944,8.49576187106304,-20.00308093306,-61.6043643848037,90,79,66.5767499930964,282,354,0.59375,0.15625,0.4375,19,5,25,7,#FFEDD7,#FFE8CB,#FFE8CC,#94C5D2,#89B3C4,Liberty plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Liberty plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
83,South Carolina,South Carolina,3.04910395872535,5.4227178060008,8.47182176472615,15.7043417337043,-13.0333837464067,107,68,66.4122629151253,288,3,0.375,0.375,0,12,12,12,20,#FFF1E1,#FFE2BF,#FFE8CC,#FFCBB9,#D9DBBD,South Carolina performs at a similar level against both good and bad teams.,South Carolina performs at a similar level regardless of the pace of the game.
84,Nevada,Nevada,5.03517504506882,3.40460102478333,8.43977606985215,-21.1921840412814,70.0758999394111,79,97,65.2296424082489,337,72,0.606060606060606,0.242424242424242,0.363636363636364,20,8,17,16,#FFE9CD,#FFEDD7,#FFE8CC,#90C1D0,#FBA07B,Nevada plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nevada plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
85,Bradley,Bradley,4.39966282878198,3.85355618540245,8.25321901418443,-0.470681392496004,68.3393372100092,85,92,66.9712922145506,253,255,0.527777777777778,0.416666666666667,0.111111111111111,19,15,27,9,#FFEBD3,#FFEBD1,#FFE9CE,#FCFDDF,#FBA27D,Bradley performs at a similar level against both good and bad teams.,Bradley plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
86,Arizona State,Arizona State,4.73014370649015,3.35178614318889,8.08192984967904,-9.30446518489555,-9.42317198993584,81,99,69.3366249570938,111,323,0.424242424242424,0.424242424242424,0,14,14,13,20,#FFEAD0,#FFEDD7,#FFE9CF,#CDE4D9,#DFDFBD,Arizona State performs at a similar level against both good and bad teams.,Arizona State performs at a similar level regardless of the pace of the game.
87,Stanford,Stanford,4.60485952976679,3.44541945300973,8.05027898277652,-26.4342885823606,-50.2776384462624,83,96,67.3272520677196,238,19,0.628571428571429,0.428571428571429,0.2,22,15,21,14,#FFEBD1,#FFEDD6,#FFE9CF,#80B0CA,#9CBCC3,Stanford plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Stanford plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
88,Minnesota,Minnesota,3.53797013622934,4.34110998936434,7.87908012559368,5.19294488785727,14.7064309368334,98,82,64.1879699973348,356,357,0.40625,0.4375,-0.03125,13,14,15,17,#FFEFDC,#FFE8CC,#FFEAD0,#FFEDD3,#F1D8AE,Minnesota performs at a similar level against both good and bad teams.,Minnesota performs at a similar level regardless of the pace of the game.
89,LSU,LSU,2.65954153550999,5.00997321475949,7.66951475026949,-82.0987301507032,18.0168795712742,112,73,68.6981779297548,145,167,0.625,0.625,0,20,20,14,18,#FFF3E4,#FFE5C4,#FFEAD1,#00429D,#F2D4AB,LSU plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,LSU performs at a similar level regardless of the pace of the game.
