rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
65,Kansas State,Kansas State,3.16800517515829,7.94234314111883,11.1103483162771,37.4900101440178,-17.7038868590393,113,29,68.6021533236493,181,177,0.545454545454545,0.515151515151515,0.0303030303030303,18,17,19,15,#FFEFDC,#FFD096,#FFDFB8,#EF7B83,#CDD5BE,Kansas State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Kansas State performs at a similar level regardless of the pace of the game.
66,San Francisco,San Francisco,5.24038015885303,5.82086817372533,11.0612483325784,-26.1856614273881,-79.4273651294324,83,57,67.7249004467857,243,235,0.53125,0.25,0.28125,17,8,22,11,#FFE5C5,#FFDDB2,#FFDFB8,#6996C0,#70A6C7,San Francisco plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,San Francisco plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
67,Bradley,Bradley,4.87329717112843,6.1845581479557,11.0578553190841,-21.9891493972842,-20.6085881453078,88,49,67.7187502344897,244,56,0.705882352941177,0.382352941176471,0.323529411764706,24,13,22,12,#FFE7C9,#FFDBAD,#FFDFB8,#79A8C7,#C8D3BF,Bradley plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Bradley performs at a similar level regardless of the pace of the game.
68,Utah State,Utah State,7.25370713686034,3.77783104469963,11.03153818156,-41.9705288441009,-25.7664034090954,50,96,70.0965731668857,87,103,0.575757575757576,0.181818181818182,0.393939393939394,19,6,26,7,#FFDCAF,#FFE9CD,#FFDFB8,#1A55A5,#BECEC0,Utah State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
69,SMU,SMU,5.94714331247174,5.0311229623315,10.9782662748032,-6.75973215964633,47.6194776243229,72,74,68.7907490086766,164,187,0.5,0.1875,0.3125,16,6,19,13,#FFE2BE,#FFE1BC,#FFE0B9,#D0E5D9,#FAA882,SMU performs at a similar level against both good and bad teams.,SMU plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
70,UNLV,UNLV,6.89477731382094,3.87991417154456,10.7746914853655,93.1154672006394,-47.6074912083816,53,94,66.0674539351013,322,297,0.34375,0.40625,-0.0625,11,13,19,13,#FFDDB3,#FFE8CC,#FFE0BA,#93003A,#95B9C3,UNLV plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UNLV plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
71,Virginia,Virginia,-0.486225614128479,10.548169279342,10.0619436652135,-51.7543903916868,1.61433297867423,185,13,61.8145922208156,362,3,0.5,0.323529411764706,0.176470588235294,17,11,23,11,#FAFCFD,#FFC174,#FFE2BE,#00429D,#EFE4BA,Virginia plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Virginia performs at a similar level regardless of the pace of the game.
72,Appalachian State,Appalachian State,2.83540621315366,7.17372441235623,10.0091306255099,45.0572016818309,-13.2562706791317,121,33,68.405851355448,193,38,0.625,0.3125,0.3125,20,10,25,7,#FFF1E0,#FFD5A0,#FFE2BF,#E46072,#D5DABE,Appalachian State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Appalachian State performs at a similar level regardless of the pace of the game.
73,South Florida,South Florida,5.10027897822657,4.73742492876926,9.83770390699583,68.2444026903676,-0.302683882311285,86,77,69.0180531022643,146,228,0.515151515151515,0.242424242424242,0.272727272727273,17,8,25,8,#FFE6C7,#FFE3C0,#FFE3C0,#AB1847,#EEE6BC,South Florida plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,South Florida performs at a similar level regardless of the pace of the game.
74,North Texas,North Texas,4.31715223211326,5.41775862215665,9.73491085426991,-5.69871615013885,-0.0816297555975059,97,66,63.1228198454158,361,173,0.375,0.5,-0.125,12,16,17,15,#FFEACF,#FFDFB7,#FFE3C1,#D7E9DA,#EEE6BC,North Texas performs at a similar level against both good and bad teams.,North Texas performs at a similar level regardless of the pace of the game.
75,Penn State,Penn State,4.46925617953455,5.09986989525363,9.56912607478818,6.27118973150255,10.1911150595367,94,72,70.7551943803571,61,75,0.545454545454545,0.363636363636364,0.181818181818182,18,12,16,17,#FFE9CE,#FFE1BC,#FFE4C2,#FFE8CF,#F1D9AF,Penn State performs at a similar level against both good and bad teams.,Penn State performs at a similar level regardless of the pace of the game.
76,Miami (Fla.),Miami (Fla.),5.62882405312032,3.89678760044772,9.52561165356804,-33.6056915090935,99.009900990099,76,93,69.8816349463661,96,179,0.71875,0.6875,0.03125,23,22,15,17,#FFE3C1,#FFE8CB,#FFE4C2,#4877B4,#FE926E,Miami (Fla.) plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Miami (Fla.) plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
77,Ole Miss,Ole Miss,6.7645936561892,2.67520423468237,9.43979789087157,-2.49565819124221,5.78338990383364,55,111,68.0117162707097,224,164,0.375,0.25,0.125,12,8,20,12,#FFDEB5,#FFEFDB,#FFE4C2,#EDF5DD,#F0DFB5,Ole Miss performs at a similar level against both good and bad teams.,Ole Miss performs at a similar level regardless of the pace of the game.
78,UC Irvine,UC Irvine,3.46901050168671,5.82760052933743,9.29661103102413,32.2371527515596,14.0049593126464,108,56,69.6379270870422,113,215,0.272727272727273,0.393939393939394,-0.121212121212121,9,13,23,10,#FFEED9,#FFDDB2,#FFE4C3,#F68D8E,#F2D4AB,UC Irvine plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UC Irvine performs at a similar level regardless of the pace of the game.
79,Indiana,Indiana,4.8570754133016,4.41220759451396,9.26928300781556,-0.922039419069397,-35.6458256454497,89,82,69.0993590822577,140,281,0.424242424242424,0.606060606060606,-0.181818181818182,14,20,19,14,#FFE7C9,#FFE5C5,#FFE4C3,#F8FBDF,#ABC4C1,Indiana performs at a similar level against both good and bad teams.,Indiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
80,Butler,Butler,4.82576146138876,4.383593101813,9.20935456320176,-11.5413805335381,32.0784555730937,92,84,69.2174482003903,133,290,0.59375,0.28125,0.3125,19,9,17,15,#FFE7CA,#FFE5C5,#FFE5C4,#AED3D5,#F6BC95,Butler plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Butler plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
81,VCU,VCU,2.55855674796862,6.44805553891258,9.0066122868812,8.61709033067713,4.08246406594532,124,42,66.6596523260994,304,242,0.394736842105263,0.342105263157895,0.0526315789473684,15,13,24,14,#FFF2E3,#FFD9AA,#FFE5C5,#FFE0C9,#EFE1B7,VCU performs at a similar level against both good and bad teams.,VCU performs at a similar level regardless of the pace of the game.
82,Florida State,Florida State,4.99858806164718,3.96873457998271,8.96732264162989,8.6052380951961,4.0445263280698,87,90,71.6381517922441,36,174,0.454545454545455,0.303030303030303,0.151515151515151,15,10,17,16,#FFE6C8,#FFE7CA,#FFE5C5,#FFE0C9,#EFE1B7,Florida State performs at a similar level against both good and bad teams.,Florida State performs at a similar level regardless of the pace of the game.
83,LSU,LSU,5.4293589494172,3.4081556767565,8.8375146261737,-20.733324401136,-10.3788106640016,79,100,70.7841675364472,60,292,0.545454545454545,0.545454545454545,0,18,18,17,16,#FFE4C3,#FFEBD2,#FFE6C6,#7EADC9,#DBDCBD,LSU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,LSU performs at a similar level regardless of the pace of the game.
84,Georgia,Georgia,3.71127011540349,5.1196366641215,8.83090677952499,-1.2853151839962,-12.6650623927668,105,71,70.0561428474,90,351,0.583333333333333,0.5,0.0833333333333334,21,18,20,17,#FFEDD6,#FFE1BB,#FFE6C6,#F6FADE,#D7DABE,Georgia performs at a similar level against both good and bad teams.,Georgia performs at a similar level regardless of the pace of the game.
85,College of Charleston,College of Charleston,7.7512973809968,0.872110619259062,8.62340800025586,15.1598350258925,-59.3023066921614,47,144,71.2325452189499,47,328,0.575757575757576,0.393939393939394,0.181818181818182,19,13,26,8,#FFD9AA,#FFF9F3,#FFE6C8,#FFC9B8,#7FADC5,College of Charleston performs at a similar level against both good and bad teams.,College of Charleston plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
86,Princeton,Princeton,8.35384403616,0.254335380960108,8.6081794171201,-6.11376205327727,-67.5133802574978,34,156,66.4026007564566,312,274,0.518518518518518,0.296296296296296,0.222222222222222,14,8,22,5,#FFD6A3,#FFFDFB,#FFE6C8,#D4E7DA,#70A6C7,Princeton performs at a similar level against both good and bad teams.,Princeton plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
87,Duquesne,Duquesne,1.68456615821748,6.84967497355878,8.53424113177626,42.8728489211664,11.9541680126057,136,36,67.3935204483336,264,286,0.472222222222222,0.444444444444444,0.0277777777777778,17,16,24,12,#FFF6EC,#FFD7A5,#FFE6C8,#E76877,#F1D7AD,Duquesne plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Duquesne performs at a similar level regardless of the pace of the game.
88,Minnesota,Minnesota,6.29196682112207,2.22868300661014,8.52064982773221,-1.62995375248861,17.6263201903659,67,122,67.9687788902804,230,50,0.588235294117647,0.382352941176471,0.205882352941177,20,13,19,15,#FFE0BA,#FFF2E1,#FFE7C8,#F3F8DE,#F3CFA6,Minnesota performs at a similar level against both good and bad teams.,Minnesota performs at a similar level regardless of the pace of the game.
89,Arkansas,Arkansas,5.34196154990139,3.15460341192869,8.49656496183007,-3.99681542026428,61.9363603123605,82,106,71.435717785048,40,237,0.242424242424242,0.424242424242424,-0.181818181818182,8,14,16,17,#FFE5C4,#FFECD5,#FFE7C8,#E3EFDC,#FD9571,Arkansas performs at a similar level against both good and bad teams.,Arkansas plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
90,Rutgers,Rutgers,-3.67191834952179,12.1657997587953,8.49388140927352,-5.19752463719971,12.05480474543,251,7,69.0849770840089,142,121,0.5,0.625,-0.125,16,20,15,17,#DDEAF5,#FFB85F,#FFE7C8,#DAEBDB,#F1D7AD,Rutgers performs at a similar level against both good and bad teams.,Rutgers performs at a similar level regardless of the pace of the game.
91,Loyola Chicago,Loyola Chicago,0.154332255222545,8.19460489389037,8.34893714911291,4.811989497217,-21.2106940099985,172,25,69.7139784212578,111,77,0.5625,0.34375,0.21875,18,11,22,10,#FFFEFD,#FFCF93,#FFE7C9,#FFEED3,#C6D2BF,Loyola Chicago performs at a similar level against both good and bad teams.,Loyola Chicago performs at a similar level regardless of the pace of the game.
92,Boston College,Boston College,5.14355926588486,3.18331809558835,8.32687736147321,1.97618008143244,-20.7688902582392,85,105,68.3590002653391,203,305,0.472222222222222,0.5,-0.0277777777777778,17,18,20,16,#FFE6C6,#FFECD5,#FFE7C9,#FFF8DA,#C7D2BF,Boston College performs at a similar level against both good and bad teams.,Boston College performs at a similar level regardless of the pace of the game.
